date,00:00:00,00:15:00,00:30:00,00:45:00,01:00:00,01:15:00,01:30:00,01:45:00,02:00:00,02:15:00,02:30:00,02:45:00,03:00:00,03:15:00,03:30:00,03:45:00,04:00:00,04:15:00,04:30:00,04:45:00,05:00:00,05:15:00,05:30:00,05:45:00,06:00:00,06:15:00,06:30:00,06:45:00,07:00:00,07:15:00,07:30:00,07:45:00,08:00:00,08:15:00,08:30:00,08:45:00,09:00:00,09:15:00,09:30:00,09:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,11:45:00,12:00:00,12:15:00,12:30:00,12:45:00,13:00:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,15:00:00,15:15:00,15:30:00,15:45:00,16:00:00,16:15:00,16:30:00,16:45:00,17:00:00,17:15:00,17:30:00,17:45:00,18:00:00,18:15:00,18:30:00,18:45:00,19:00:00,19:15:00,19:30:00,19:45:00,20:00:00,20:15:00,20:30:00,20:45:00,21:00:00,21:15:00,21:30:00,21:45:00,22:00:00,22:15:00,22:30:00,22:45:00,23:00:00,23:15:00,23:30:00,23:45:00,dcPvsize,faultID,faultname,MID,ClearSky,Mean_value,Std_value,Max_value
2023-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,999.0,1758.0,2465.6666666666665,10047.666666666666,17122.666666666668,22143.0,27104.666666666668,31576.333333333332,35424.333333333336,38983.0,42680.333333333336,45591.0,48346.666666666664,50958.0,53141.666666666664,55220.0,56939.666666666664,58527.0,60130.333333333336,61100.0,61613.0,62300.333333333336,62768.333333333336,62470.333333333336,62489.333333333336,61972.333333333336,61343.333333333336,59647.333333333336,59136.666666666664,57938.666666666664,56033.333333333336,53622.666666666664,51682.666666666664,49478.0,46535.0,43669.0,39985.666666666664,36539.0,27012.333333333332,28978.333333333332,24802.666666666668,20290.666666666668,15831.666666666666,11429.333333333334,7307.333333333333,4208.0,1780.0,825.3333333333334,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124800.0,L1F004,Recurring Underperformance,MNTR|1158801_1_1_1,None,36511.41066666667,21819.32552456442,63289.0
2023-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.66666666666667,982.6666666666666,1882.6666666666667,2469.3333333333335,9950.0,17946.666666666668,20952.666666666668,26880.333333333332,31699.333333333332,35997.0,39637.333333333336,43017.0,46232.333333333336,49121.333333333336,51642.666666666664,54157.666666666664,55990.0,57621.333333333336,58915.333333333336,60236.666666666664,61125.666666666664,61724.666666666664,62097.0,62070.666666666664,62245.333333333336,62393.333333333336,63289.0,62902.333333333336,61757.333333333336,60403.666666666664,58761.666666666664,57587.0,56000.333333333336,53484.666666666664,50662.0,48013.333333333336,44724.666666666664,41453.0,37975.0,34262.0,29907.0,25589.333333333332,21120.333333333332,16890.666666666668,11826.333333333334,7780.0,4467.666666666667,1437.0,507.3333333333333,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124800.0,L1F004,Recurring Underperformance,MNTR|1158801_1_1_1,None,36511.41066666667,21819.32552456442,63289.0
2023-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.66666666666667,957.6666666666666,1640.6666666666667,2593.0,11227.666666666666,17006.333333333332,22029.0,26850.0,31372.333333333332,35554.333333333336,39589.333333333336,43252.666666666664,46593.666666666664,49493.333333333336,52062.0,54218.0,55887.666666666664,57496.666666666664,58820.666666666664,59809.333333333336,60589.666666666664,60884.0,61659.333333333336,61763.666666666664,61812.666666666664,61529.666666666664,61662.333333333336,61291.0,60200.333333333336,59154.666666666664,57960.333333333336,56114.0,53527.666666666664,50872.0,48296.666666666664,45402.666666666664,42783.0,39164.333333333336,35634.666666666664,31765.0,27963.333333333332,23439.666666666668,19271.666666666668,15143.333333333334,10893.333333333334,6953.666666666667,3772.6666666666665,1511.3333333333333,505.6666666666667,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124800.0,L1F004,Recurring Underperformance,MNTR|1158801_1_1_1,None,36511.41066666667,21819.32552456442,63289.0
2023-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.66666666666667,893.6666666666666,1794.3333333333333,2572.3333333333335,8737.333333333334,15822.666666666666,20449.333333333332,24854.333333333332,29345.333333333332,33463.333333333336,37568.333333333336,41068.666666666664,44379.0,47316.333333333336,49975.0,52185.333333333336,53982.666666666664,56005.666666666664,57913.666666666664,59321.333333333336,60435.333333333336,61396.666666666664,61847.0,62093.0,62013.666666666664,61899.333333333336,60770.0,60092.333333333336,59322.666666666664,57711.333333333336,56088.666666666664,54018.333333333336,52474.333333333336,50177.666666666664,47559.666666666664,44945.0,42277.666666666664,38738.0,35317.0,31689.666666666668,27645.333333333332,23643.333333333332,19330.0,15172.666666666666,10991.0,6871.333333333333,3793.3333333333335,1428.0,565.6666666666666,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124800.0,L1F004,Recurring Underperformance,MNTR|1158801_1_1_1,None,36511.41066666667,21819.32552456442,63289.0
2023-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.33333333333334,925.3333333333334,2012.0,3140.6666666666665,6129.666666666667,13170.0,17594.666666666668,21113.0,25840.666666666668,32597.333333333332,36770.333333333336,40786.666666666664,43047.333333333336,47027.666666666664,50122.333333333336,52535.0,54063.666666666664,55444.666666666664,56365.666666666664,56782.666666666664,57502.333333333336,57985.333333333336,57940.333333333336,57867.666666666664,58198.666666666664,58098.333333333336,57477.0,56716.333333333336,56409.666666666664,55672.0,54153.0,52404.0,51023.333333333336,48824.666666666664,45982.0,43669.666666666664,40731.666666666664,37408.0,34224.333333333336,30535.666666666668,26513.0,22045.333333333332,18096.333333333332,14168.333333333334,10194.0,6344.333333333333,3835.3333333333335,1610.3333333333333,361.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124800.0,L1F004,Recurring Underperformance,MNTR|1158801_1_1_1,None,36511.41066666667,21819.32552456442,63289.0
2023-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,1037.3333333333333,3127.3333333333335,5027.0,7498.0,9925.666666666666,18463.0,34140.666666666664,41761.666666666664,47435.0,52703.666666666664,57674.666666666664,61431.666666666664,64814.666666666664,68118.66666666667,70931.66666666667,73413.66666666667,75506.33333333333,76880.66666666667,78161.33333333333,78984.33333333333,79526.33333333333,79497.66666666667,78931.66666666667,78192.0,77069.33333333333,75661.0,73778.33333333333,71680.66666666667,67064.33333333333,61053.0,56648.333333333336,53129.333333333336,50689.333333333336,48562.333333333336,45138.0,39403.666666666664,33027.666666666664,27154.666666666668,20263.666666666668,14239.666666666666,8633.0,4600.0,2300.6666666666665,962.0,122.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110000.0,L1F004,Recurring Underperformance,MNTR|1215841_1_2_1,None,44825.5188405797,28828.63666612458,80264.66666666667
2023-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.33333333333334,1174.3333333333333,2927.3333333333335,4790.333333333333,7155.0,11394.666666666666,19159.333333333332,33660.333333333336,41421.333333333336,47111.333333333336,52427.333333333336,56686.666666666664,60404.333333333336,63862.0,67178.0,69797.0,72705.0,74753.33333333333,76558.66666666667,78343.0,79153.33333333333,79641.33333333333,79750.0,80264.66666666667,79418.66666666667,78316.0,76590.33333333333,74746.66666666667,72247.0,69817.0,66702.66666666667,63310.0,59533.0,55190.666666666664,50324.0,45015.666666666664,39148.0,33062.333333333336,26570.333333333332,19743.0,13777.666666666666,8691.333333333334,4344.0,2201.0,918.6666666666666,81.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110000.0,L1F004,Recurring Underperformance,MNTR|1215841_1_2_1,None,44825.5188405797,28828.63666612458,80264.66666666667
2023-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.66666666666667,1012.0,2663.3333333333335,4533.666666666667,6727.333333333333,9252.666666666666,16445.333333333332,33568.666666666664,41260.666666666664,47028.333333333336,52053.0,56687.666666666664,60994.333333333336,64908.333333333336,68202.66666666667,71188.0,73559.0,75488.0,76891.66666666667,78352.66666666667,78957.33333333333,79695.0,79463.33333333333,79195.0,78449.33333333333,77570.66666666667,75882.0,73692.0,71647.33333333333,68722.66666666667,65750.0,62581.333333333336,58528.0,54333.0,49419.666666666664,44133.0,38539.0,32555.666666666668,25826.666666666668,19051.666666666668,13137.666666666666,7475.0,3838.6666666666665,1905.0,782.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110000.0,L1F004,Recurring Underperformance,MNTR|1215841_1_2_1,None,44825.5188405797,28828.63666612458,80264.66666666667
2023-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,961.3333333333334,2570.0,4415.0,6477.666666666667,9066.0,15458.666666666666,32368.666666666668,39510.0,45451.0,50175.0,54565.333333333336,58688.333333333336,62448.666666666664,65869.66666666667,68853.0,71417.66666666667,73473.33333333333,74962.0,76312.33333333333,77491.66666666667,78384.66666666667,78367.0,78187.0,77456.33333333333,76423.66666666667,75622.66666666667,73272.0,71544.66666666667,68277.66666666667,64825.666666666664,61449.333333333336,57470.333333333336,52836.333333333336,48005.0,43033.333333333336,37150.666666666664,31065.666666666668,24462.666666666668,17783.333333333332,12076.666666666666,6831.333333333333,3621.6666666666665,1882.0,706.6666666666666,38.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110000.0,L1F004,Recurring Underperformance,MNTR|1215841_1_2_1,None,44825.5188405797,28828.63666612458,80264.66666666667
2023-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.66666666666667,923.0,2498.6666666666665,4289.333333333333,6564.333333333333,10626.666666666666,16715.666666666668,29517.333333333332,39059.333333333336,45017.666666666664,49896.666666666664,54551.333333333336,58998.0,62928.333333333336,66465.0,69228.66666666667,71632.66666666667,74212.33333333333,75540.33333333333,76857.33333333333,77719.33333333333,78099.0,78023.33333333333,77639.33333333333,76719.0,75637.66666666667,74079.33333333333,72236.66666666667,69493.66666666667,67103.33333333333,63644.333333333336,60328.333333333336,56345.666666666664,52221.333333333336,47263.0,42249.333333333336,36611.0,30295.0,23808.666666666668,17832.0,13962.666666666666,7357.0,4311.0,2166.3333333333335,671.3333333333334,38.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110000.0,L1F004,Recurring Underperformance,MNTR|1215841_1_2_1,None,44825.5188405797,28828.63666612458,80264.66666666667
2023-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.3333333333333,1395.3333333333333,3699.6666666666665,7766.333333333333,11508.333333333334,15304.666666666666,19422.666666666668,23427.0,28219.333333333332,32808.666666666664,36993.666666666664,40446.0,43890.666666666664,47052.666666666664,49423.333333333336,51678.333333333336,53750.0,55496.333333333336,56773.666666666664,57781.666666666664,58154.333333333336,58463.666666666664,58589.666666666664,58438.333333333336,57724.666666666664,57438.333333333336,56249.666666666664,55286.0,53170.666666666664,51208.0,48606.333333333336,45921.333333333336,42786.0,39125.666666666664,34777.666666666664,31481.0,28046.0,24674.666666666668,21155.0,17156.0,12911.0,4422.0,1411.3333333333333,530.0,20.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99980.0,L1F004,Recurring Underperformance,MNTR|1187795_1_1_1,None,34411.72247360483,19742.100600749614,58729.0
2023-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.6666666666666,1317.0,2968.0,6635.0,11415.333333333334,15179.333333333334,19303.666666666668,23293.666666666668,24492.0,32569.666666666668,36794.333333333336,40363.0,43695.333333333336,46727.0,49170.333333333336,51435.0,53243.333333333336,54984.0,56285.666666666664,57364.666666666664,58264.0,58729.0,58691.333333333336,58096.0,57702.0,56750.666666666664,55631.0,54006.0,52154.666666666664,50183.0,47896.0,45300.0,42565.0,39104.0,35607.666666666664,31912.333333333332,28681.0,25349.333333333332,22099.333333333332,17701.0,13444.666666666666,4081.0,1112.6666666666667,383.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99980.0,L1F004,Recurring Underperformance,MNTR|1187795_1_1_1,None,34411.72247360483,19742.100600749614,58729.0
2023-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.6666666666667,1238.6666666666667,2472.3333333333335,7452.333333333333,11032.0,14845.333333333334,18877.0,22847.333333333332,27400.666666666668,31830.666666666668,36147.333333333336,39830.0,43084.0,45942.0,48481.333333333336,50703.666666666664,52598.0,54371.333333333336,55852.333333333336,57000.0,57586.0,57782.666666666664,58073.0,57830.666666666664,57539.333333333336,56718.0,55486.333333333336,54017.666666666664,52283.666666666664,50015.333333333336,47560.0,44899.333333333336,41877.666666666664,38221.666666666664,34886.333333333336,31040.666666666668,27857.333333333332,24468.333333333332,20930.666666666668,17287.333333333332,12755.333333333334,4164.333333333333,1993.0,517.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99980.0,L1F004,Recurring Underperformance,MNTR|1187795_1_1_1,None,34411.72247360483,19742.100600749614,58729.0
2023-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.6666666666667,1209.6666666666667,2248.6666666666665,7158.666666666667,10808.666666666666,14474.666666666666,18361.666666666668,22346.333333333332,26929.333333333332,31398.666666666668,35744.0,39488.666666666664,42462.0,45690.666666666664,48223.333333333336,50499.0,52450.333333333336,54288.666666666664,55709.333333333336,56685.333333333336,57233.666666666664,57945.333333333336,58229.0,57837.666666666664,57268.0,56543.666666666664,55193.333333333336,53770.333333333336,51812.0,49767.333333333336,47498.0,44662.666666666664,41582.333333333336,37980.666666666664,34270.333333333336,31003.333333333332,27694.666666666668,24497.0,20718.0,16585.333333333332,11989.333333333334,3100.0,1119.0,335.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99980.0,L1F004,Recurring Underperformance,MNTR|1187795_1_1_1,None,34411.72247360483,19742.100600749614,58729.0
2023-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,1090.0,2041.6666666666667,7091.666666666667,10697.0,14236.0,18096.666666666668,21978.0,26613.333333333332,30931.0,35246.666666666664,39029.0,28358.666666666668,41304.0,42189.333333333336,50002.666666666664,51691.333333333336,53414.666666666664,54929.0,55766.333333333336,56448.0,56632.0,56521.0,56115.666666666664,55706.666666666664,55337.333333333336,54049.0,52460.666666666664,50602.666666666664,48737.0,46291.666666666664,43856.333333333336,40583.666666666664,37260.333333333336,33795.666666666664,30463.333333333332,27253.666666666668,23924.333333333332,20072.0,15758.0,11271.0,3381.3333333333335,1313.3333333333333,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99980.0,L1F004,Recurring Underperformance,MNTR|1187795_1_1_1,None,34411.72247360483,19742.100600749614,58729.0
2023-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,502.6666666666667,2024.0,4390.0,6442.0,6442.0,13597.0,21468.666666666668,26997.333333333332,31441.333333333332,35697.666666666664,39486.0,42899.0,46153.666666666664,50070.333333333336,52585.333333333336,54721.666666666664,56596.333333333336,57943.333333333336,58842.0,59647.333333333336,59832.333333333336,59719.666666666664,59597.0,58823.666666666664,58065.0,56908.0,55109.0,53269.333333333336,50825.333333333336,47969.0,44671.333333333336,41377.0,37807.333333333336,33830.666666666664,29457.333333333332,23927.333333333332,19112.666666666668,14297.0,10135.0,6395.0,3468.3333333333335,1218.3333333333333,349.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99900.0,L1F004,Recurring Underperformance,MNTR|1163915_1_2_1,None,32488.645363408526,20974.938215630205,60787.0
2023-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.3333333333334,2004.3333333333333,4322.0,6429.0,6429.0,13955.666666666666,21861.0,27376.333333333332,32074.333333333332,36288.666666666664,40262.333333333336,43935.0,47884.666666666664,51836.0,54316.333333333336,56641.0,58536.666666666664,59672.0,60068.0,60731.333333333336,60680.333333333336,60787.0,60129.333333333336,59013.333333333336,58131.666666666664,57245.333333333336,55477.0,53634.333333333336,51162.333333333336,48006.666666666664,44554.0,41297.0,37552.333333333336,33606.666666666664,28816.0,23722.0,18729.666666666668,14224.0,9984.333333333334,6232.0,3302.6666666666665,1162.0,334.3333333333333,19.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99900.0,L1F004,Recurring Underperformance,MNTR|1163915_1_2_1,None,32488.645363408526,20974.938215630205,60787.0
2023-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.666666666666664,491.0,1874.6666666666667,4171.666666666667,6140.0,6140.0,13400.333333333334,20707.666666666668,26289.333333333332,30685.0,34783.0,38631.0,41895.333333333336,45017.666666666664,47884.666666666664,50241.0,52381.666666666664,53948.333333333336,55146.333333333336,57697.333333333336,59053.666666666664,59752.333333333336,59888.333333333336,59615.666666666664,58495.333333333336,57533.0,56132.666666666664,54376.333333333336,52092.333333333336,49654.333333333336,46453.666666666664,43390.333333333336,40007.333333333336,36510.0,32560.333333333332,27654.333333333332,22800.0,17905.333333333332,13505.666666666666,9415.333333333334,5917.333333333333,3273.3333333333335,1358.3333333333333,356.6666666666667,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99900.0,L1F004,Recurring Underperformance,MNTR|1163915_1_2_1,None,32488.645363408526,20974.938215630205,60787.0
2023-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.333333333333336,493.6666666666667,1810.3333333333333,4048.0,5994.0,5994.0,13119.0,20444.666666666668,26083.0,30560.666666666668,34772.666666666664,38446.666666666664,41872.333333333336,45035.0,47689.666666666664,49966.0,51781.0,53089.666666666664,54227.0,55452.0,56333.666666666664,56642.0,56706.666666666664,56414.333333333336,55632.333333333336,54628.666666666664,53368.666666666664,51852.333333333336,49797.666666666664,47574.0,44938.666666666664,41921.666666666664,38611.0,35288.333333333336,32111.0,27448.666666666668,22805.333333333332,17803.333333333332,13354.666666666666,9179.666666666666,5761.0,3044.0,1201.6666666666667,293.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99900.0,L1F004,Recurring Underperformance,MNTR|1163915_1_2_1,None,32488.645363408526,20974.938215630205,60787.0
2023-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.333333333333336,383.0,1746.6666666666667,4011.6666666666665,5819.0,5819.0,12796.666666666666,19914.333333333332,25261.0,29833.0,34103.666666666664,38030.0,41382.0,44148.666666666664,46479.0,48643.666666666664,50601.666666666664,52082.666666666664,53118.333333333336,54057.666666666664,55174.0,55693.333333333336,55550.666666666664,55407.0,54765.0,54119.0,52883.0,51066.333333333336,48906.666666666664,46705.0,44254.0,41380.0,38192.666666666664,34514.666666666664,31365.666666666668,26785.0,22312.666666666668,17536.333333333332,13125.0,9144.666666666666,5692.666666666667,3016.0,1101.0,230.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99900.0,L1F004,Recurring Underperformance,MNTR|1163915_1_2_1,None,32488.645363408526,20974.938215630205,60787.0
2023-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.666666666666664,429.3333333333333,1691.0,3798.3333333333335,5608.0,5608.0,12517.0,19623.666666666668,24643.333333333332,29393.666666666668,33575.333333333336,37464.666666666664,40751.666666666664,43559.333333333336,45912.666666666664,48105.333333333336,50012.333333333336,52035.666666666664,53416.666666666664,54288.0,54802.0,54639.333333333336,54738.666666666664,55063.666666666664,54562.0,53714.333333333336,52913.333333333336,51430.333333333336,49506.666666666664,47042.666666666664,44401.0,41521.0,38259.0,34559.0,31199.0,26476.666666666668,22376.333333333332,17325.0,12956.333333333334,8985.666666666666,5558.0,2898.3333333333335,1020.3333333333334,239.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99900.0,L1F004,Recurring Underperformance,MNTR|1163915_1_2_1,None,32488.645363408526,20974.938215630205,60787.0
2023-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.66666666666667,703.6666666666666,1862.6666666666667,4070.3333333333335,7582.666666666667,11398.333333333334,15240.666666666666,19959.333333333332,24374.666666666668,29706.0,34500.666666666664,38219.666666666664,41841.666666666664,44828.333333333336,47168.333333333336,48817.333333333336,50982.0,52736.333333333336,52886.0,53691.666666666664,56292.666666666664,56600.0,57901.666666666664,57582.666666666664,55650.333333333336,55914.0,54316.333333333336,53162.0,51181.333333333336,48980.0,47245.666666666664,44344.666666666664,41397.666666666664,37799.666666666664,34966.666666666664,28247.333333333332,25088.666666666668,20511.0,15332.333333333334,11097.333333333334,6930.666666666667,3729.3333333333335,1587.3333333333333,510.6666666666667,57.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99820.0,L1F004,Recurring Underperformance,MNTR|1161462_1_3_1,None,31580.713227513224,20109.843605605784,58555.666666666664
